kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_prad,koi_prad_err1,koi_prad_err2,koi_impact,koi_dor,koi_sma,koi_srho,koi_teq,koi_insol,koi_model_snr,koi_num_transits,koi_max_mult_ev,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_kepmag,koi_sparprov,koi_fittype,koi_dikco_msky
10000027,K00027.01,,CANDIDATE,CANDIDATE,0.992739581349991,0,0,0,0,36.54610596243646,0.003654610596243646,-0.003654610596243646,2.6621794150221247,0.13310897075110625,-0.13310897075110625,2396.2293357690037,191.6983468615203,-191.6983468615203,0.047400345897988284,4.146158740229832,1.3168340933538623,-1.3168340933538623,0.8567122070000063,54.09312232579703,0.20171616845968426,2.534829303991979,507.3490389299347,15.772148124869767,247.184135335671,38,229.56631377361617,1,5769.026337325736,200.0,-200.0,4.543631922949662,0.8019249678055163,0.2546940925516676,-0.2546940925516676,,15.16043978978035,KIC,LS+MCMC,0.25272516331334377
10000028,K00028.01,,FALSE POSITIVE,FALSE POSITIVE,0.009887766001107242,0,1,0,0,14.708721092821184,0.0014708721092821185,-0.0014708721092821185,2.151731576541275,0.10758657882706375,-0.10758657882706375,106394.31054445784,8511.544843556627,-8511.544843556627,0.3120662087280613,24.542206653867616,7.585272650742984,-7.585272650742984,0.7937034014993158,31.766512501836043,0.1065051596291814,2.4185796369247,700.9978595108619,57.48178506222686,8000.0,95,7339.590588209823,1,6108.3809702262315,200.0,-200.0,4.594449228714828,0.7210015272873619,0.22284031925934772,-0.22284031925934772,0.7449764878241788,17.211411745119783,KIC,MCMC,0.05228574087367522
10000029,K00029.01,Kepler-43 b,CONFIRMED,CANDIDATE,0.9025483008429439,0,0,0,0,0.7001083588570868,7.001083588570867e-05,-7.001083588570867e-05,1.562089764438162,0.0781044882219081,-0.0781044882219081,9483.130168505804,758.6504134804644,-758.6504134804644,0.08768564748870608,9.60674130274485,4.251569291844765,-4.251569291844765,0.25788597906072463,3.308084556349366,0.01545106536762511,1.2749921550385557,1625.8687740080413,1663.4334857269282,7067.760880998911,1999,6577.21449056995,1,4571.918138404373,200.0,-200.0,4.436070438153252,1.0044235884394417,0.4445187342968753,-0.4445187342968753,1.0039803504543916,13.663971240576002,KIC,LS+MCMC,0.019657833056027602
10000030,K00030.01,Kepler-44 b,CONFIRMED,CANDIDATE,0.9382727442177864,0,0,0,0,5.877655561353034,0.0005877655561353035,-0.0005877655561353035,3.5395785513862426,0.17697892756931213,-0.17697892756931213,5854.761509398479,468.3809207518783,-468.3809207518783,0.06887350372428627,8.790342999352394,3.0861062669433266,-3.0861062669433266,0.2509590712550659,12.279714544814937,0.06681533671569356,0.7671189147183306,1016.7058442738839,254.35762369325423,1505.9824483325883,238,1804.178921867519,2,5508.255923363916,200.0,-200.0,4.363133769906152,1.1700999624663042,0.41079771601443177,-0.41079771601443177,1.151862577563855,13.50627772774502,KIC,LS+MCMC,0.1544043698356762
10000030,K00030.02,Kepler-45 b,CONFIRMED,CANDIDATE,0.8336851704623276,0,0,0,0,0.5553080504496642,5.5530805044966425e-05,-5.5530805044966425e-05,1.4857703100641606,0.07428851550320803,-0.07428851550320803,483.6802127317552,38.69441701854042,-38.69441701854042,0.020085089852180642,2.563465185106053,0.7945281681142231,-0.7945281681142231,0.4517665148050335,2.547269112685696,0.01385998370307766,0.8462113913386623,2232.2973354699134,5911.1454055646045,404.76607316538247,2521,449.6101561957038,2,5508.255923363916,200.0,-200.0,4.363133769906152,1.1700999624663042,0.36266432838268187,-0.36266432838268187,1.151862577563855,13.699935194642489,KIC,LS,0.05545350564570457
10000031,K00031.01,,CANDIDATE,CANDIDATE,0.7405846741717421,0,0,0,0,20.873888188642642,0.0020873888188642645,-0.0020873888188642645,5.2279619309265755,0.2613980965463288,-0.2613980965463288,99658.75728968148,7972.700583174519,-7972.700583174519,0.28425652908603133,34.73053071217704,12.017913215496977,-12.017913215496977,0.25788852447056165,29.470530698542888,0.1535052286940584,0.9664025657208266,642.8383779569705,40.650946815577775,8000.0,67,8802.44020653754,3,5395.36001922067,200.0,-200.0,4.383981710965412,1.1201348045325066,0.3876037191049737,-0.3876037191049737,,14.669994531818865,KIC,LS+MCMC,0.43343529051916807
10000031,K00031.02,,CANDIDATE,CANDIDATE,0.9476333180228782,0,0,0,0,69.18280759066991,0.006918280759066991,-0.006918280759066991,8.063924749981805,0.4031962374990903,-0.4031962374990903,5088.924811234152,407.11398489873216,-407.11398489873216,0.06381121956780621,7.796470069155124,2.8992029262425194,-2.8992029262425194,0.02997864328436206,65.51154520466322,0.34123459911905113,1.1622970175787113,431.1584016808478,8.226420257525682,381.53967932425655,20,408.1835071489994,3,5395.36001922067,200.0,-200.0,4.383981710965412,1.1201348045325066,0.41653441548306436,-0.41653441548306436,1.1074987954740965,15.428780232490684,KIC,LS,0.5229433951954985
10000031,K00031.03,,CANDIDATE,CANDIDATE,0.7732274535504373,0,0,0,0,1.013770816017701,0.0001013770816017701,-0.0001013770816017701,1.9631626250085523,0.09815813125042762,-0.09815813125042762,1280.8777313872238,102.4702185109779,-102.4702185109779,0.03204669022011777,3.9154722760178724,1.708747213026357,-1.708747213026357,0.10554699285847102,3.9229452279892714,0.020433721080107062,1.0919978150670482,1761.9340664809874,2294.1514745326613,793.3239222187635,1380,799.4586784285867,3,5395.36001922067,200.0,-200.0,4.383981710965412,1.1201348045325066,0.48883687344234106,-0.48883687344234106,1.1074987954740965,14.724999691720276,KIC,LS+MCMC,0.5438248353768627
10000032,K00032.01,,FALSE POSITIVE,FALSE POSITIVE,0.15717333547507503,0,0,1,0,2.523528153206176,0.0002523528153206176,-0.0002523528153206176,1.1803003876062852,0.05901501938031426,-0.05901501938031426,3314.9806645437425,265.1984531634994,-265.1984531634994,0.05566833409316117,5.2608874394042875,1.0216174836788048,-1.0216174836788048,0.8492201356516091,8.624679284529803,0.03474785373449751,7.093393217095661,1576.4915763673584,1470.381727708171,1301.3367363592758,554,1245.176943561164,1,7157.9355927114375,200.0,-200.0,4.506686915694765,0.8664033156101419,0.16824780711233653,-0.16824780711233653,0.8789174662302426,15.166287503179777,KIC,MCMC,0.6090355740746605
10000033,K00033.01,,FALSE POSITIVE,FALSE POSITIVE,0.10192705223961597,0,0,1,0,1.800760518962737,0.0001800760518962737,-0.0001800760518962737,1.1010178367648193,0.05505089183824097,-0.05505089183824097,7561.5058989809195,604.9204719184736,-604.9204719184736,0.08464811562751744,10.036080986428926,3.6555608612932518,-3.6555608612932518,0.8825087506327627,5.876168455548319,0.029701292276841026,1.450892196831159,1929.698381607778,3300.815191894028,3513.9298122563046,777,3212.6187533087577,1,7232.046433311316,80.0,-80.0,4.398341230183196,1.086966559782435,0.3959187275240488,-0.3959187275240488,1.077939943080355,12.64659560225283,Solar,LS+MCMC,3.35282520511742
10000034,K00034.01,Kepler-51 b,CONFIRMED,CANDIDATE,0.9311476813743943,0,0,0,0,3.574236421348264,0.0003574236421348264,-0.0003574236421348264,1.0122952194969927,0.05061476097484964,-0.05061476097484964,37.2149957438184,2.977199659505472,-2.977199659505472,0.005926783180444282,0.4269683116155694,0.06568877907793569,-0.06568877907793569,0.8730438550450812,13.153408114189956,0.04039700286306089,3.6285372851249824,713.7430325897994,61.77759626770595,12.275497526808337,391,13.305490528650537,1,4002.079246002819,200.0,-200.0,4.6363485142182,0.6604590950393383,0.10161117442156894,-0.10161117442156894,0.6884324492796665,13.759459233600637,KIC,none,0.5187345360053255
10000035,K00035.01,Kepler-52 b,CONFIRMED,CANDIDATE,0.8442253967233027,0,0,0,0,14.294531522557913,0.0014294531522557913,-0.0014294531522557913,3.818839740343825,0.19094198701719126,-0.19094198701719126,98.31166608525416,7.8649332868203325,-7.8649332868203325,0.009153530163462372,1.0574635191960333,0.16063233566947818,-0.16063233566947818,0.5537123422882924,23.811820957575804,0.11727451098301328,1.438278122956366,994.1234187541622,232.50093176974647,16.215593929967962,97,16.18038992231461,1,7500.0,200.0,-200.0,4.4107383245105884,1.059122264188376,0.1608843047233162,-0.1608843047233162,,15.477761642777532,KIC,LS+MCMC,0.06321448697246496
10000036,K00036.01,,CANDIDATE,CANDIDATE,0.9671537430537713,0,0,0,0,3.6367462867590827,0.0003636746286759083,-0.0003636746286759083,0.7176322725417218,0.03588161362708609,-0.03588161362708609,4393.08090271718,351.4464722173744,-351.4464722173744,0.06526543281594695,4.506289650644737,1.6408104936456498,-1.6408104936456498,0.9352173564044268,13.707764051668676,0.040349368944208826,4.298776738411786,816.9474238670547,106.03272176365073,1436.5656135313056,384,1599.7468998344334,1,4676.296850962009,200.0,-200.0,4.656633309953708,0.633002174237671,0.23048598525864394,-0.23048598525864394,0.6626202157639693,13.792405355153038,KIC,LS+MCMC,1.3449679269812709
10000037,K00037.01,Kepler-54 b,CONFIRMED,CANDIDATE,0.8984191194202066,0,0,0,0,20.990044970827185,0.0020990044970827185,-0.0020990044970827185,4.515237638593145,0.2257618819296573,-0.2257618819296573,1113.8778951445101,89.11023161156082,-89.11023161156082,0.030623903229797796,3.5359073997306543,1.118328026527623,-1.118328026527623,0.499092611881518,30.774221569685036,0.1514822199264939,1.0723369526762707,744.183164909842,73.01008319749114,151.61552301350562,66,167.91641126776392,1,6382.605964894683,200.0,-200.0,4.410998405911274,1.058545816126832,0.33479424648630995,-0.33479424648630995,,12.039974530183816,KIC,LS+MCMC,0.04043662361021638
10000038,K00038.01,,CANDIDATE,CANDIDATE,0.9376367268873975,0,0,0,0,40.63410067273462,0.004063410067273462,-0.004063410067273462,8.259001317989942,0.4129500658994971,-0.4129500658994971,172.80913505993854,13.824730804795083,-13.824730804795083,0.012017790254166596,2.323301028863579,0.9058071659973872,-0.9058071659973872,0.4625447173127071,33.323470924856565,0.2746409803956178,0.49964107961639675,714.1257438970562,61.910204259722335,16.90573814355547,34,20.0528543182045,1,6373.448182777358,200.0,-200.0,4.164773827838774,1.7723528398927715,0.691003827358508,-0.691003827358508,,15.842223268472384,KIC,LS+MCMC,0.6494812403325212
10000039,K00039.01,,FALSE POSITIVE,FALSE POSITIVE,0.1281666872712255,0,0,1,0,43.06948829098949,0.004306948829098949,-0.004306948829098949,4.352093117088917,0.21760465585444588,-0.21760465585444588,1113.882639226559,89.11061113812471,-89.11061113812471,0.030546733285759808,2.323515472659771,0.6117707364621385,-0.6117707364621385,0.4743821564773887,66.55381960339233,0.21581818037361156,11.947680965553857,365.01670005357505,4.2258533059341925,105.84426870460264,32,101.44273572388404,1,4603.878795842374,200.0,-200.0,4.610383903529358,0.6973488943559849,0.18360869625837345,-0.18360869625837345,0.7229447446084479,12.67478064977766,KIC,LS+MCMC,2.415079891281228
10000040,K00040.01,Kepler-57 b,CONFIRMED,CANDIDATE,0.8049228564210609,0,0,0,0,1.2348015234511176,0.00012348015234511176,-0.00012348015234511176,1.8944683594753036,0.09472341797376518,-0.09472341797376518,326.19211944562153,26.09536955564972,-26.09536955564972,0.01625939403968891,1.7883380920540828,0.3501608675950769,-0.3501608675950769,0.2541119332448546,4.815885458151969,0.022581649673155808,1.5158963336659625,1751.909880387546,2242.386792734016,183.05755344788216,1133,217.0996752567327,1,5943.941014455189,200.0,-200.0,4.434202980827627,1.0083576369777978,0.19743883249990585,-0.19743883249990585,1.0075187396160565,13.797068172299904,KIC,LS+MCMC,0.9301615703245579
10000041,K00041.01,Kepler-58 b,CONFIRMED,CANDIDATE,0.9488818852490697,0,0,0,0,67.86268403824542,0.006786268403824542,-0.006786268403824542,5.593133531225599,0.27965667656127996,-0.27965667656127996,1845.4508764988102,147.63607011990482,-147.63607011990482,0.03995677915987946,4.090705439448036,1.4032319694304594,-1.4032319694304594,0.6135033689360965,73.19729098460105,0.3194750807621303,1.4612225972606259,408.4890906390998,6.628043178189756,139.7010726017071,20,146.54434780361854,2,5403.219630160543,200.0,-200.0,4.468454270587644,0.9385924484047096,0.3219647440675196,-0.3219647440675196,,14.073875221804427,KIC,LS+MCMC,0.00812364072912786
10000041,K00041.02,,FALSE POSITIVE,FALSE POSITIVE,0.22479728194425294,0,1,0,0,77.14722858977444,0.007714722858977445,-0.007714722858977445,5.896208029463322,0.2948104014731661,-0.2948104014731661,555350.7517301065,44428.060138408524,-44428.060138408524,0.6921982117775805,70.86604700455776,21.701196693844743,-21.701196693844743,0.6031207711301982,79.72989755695771,0.3479871333834482,1.813626263338097,391.3968837630092,5.586411630777053,8000.0,18,9037.781892074909,2,5403.219630160543,200.0,-200.0,4.468454270587644,0.9385924484047096,0.28742367041974165,-0.28742367041974165,0.9445595648027559,11.313315785011465,KIC,LS+MCMC,0.9819868681006356
10000042,K00042.01,,FALSE POSITIVE,FALSE POSITIVE,0.0381969067271622,0,0,1,0,88.61382554643163,0.008861382554643164,-0.008861382554643164,1.844666524583871,0.09223332622919356,-0.09223332622919356,999.6250885655942,79.97000708524753,-79.97000708524753,0.03142091173543485,3.5205382338602687,0.8432439273210605,-0.8432439273210605,0.9746576668697711,82.09452491223698,0.39213781248176666,0.6993339622838095,428.2423899201619,8.00612000108714,66.22152411862416,15,59.814157149446096,1,5998.897004169152,200.0,-200.0,4.425353468305644,1.0272108623311929,0.24603889070371832,-0.24603889070371832,1.0244567844694767,12.473057216204433,KIC,LS+MCMC,11.195643065462043
10000043,K00043.01,,CANDIDATE,CANDIDATE,0.7753297129382908,0,0,0,0,5.740212832355702,0.0005740212832355703,-0.0005740212832355703,3.325915862663924,0.1662957931331962,-0.1662957931331962,847.9883031670613,67.83906425336491,-67.83906425336491,0.02612331442370852,3.008711150942989,0.8716266433782293,-0.8716266433782293,0.17198139620382658,12.988485443440783,0.0637741935298183,1.6451732626210671,1024.3538515784676,262.0978738325121,220.7184469547413,243,245.8427662937988,1,5707.605072142564,200.0,-200.0,4.41219533929368,1.0558969580121538,0.30589440963017056,-0.30589440963017056,,13.287216387965188,KIC,LS+MCMC,0.6936487545618828
10000044,K00044.01,,CANDIDATE,CANDIDATE,0.9822408937172193,0,0,0,0,2.2189897898566153,0.00022189897898566155,-0.00022189897898566155,2.9516161919803756,0.1475808095990188,-0.1475808095990188,120.83199267942848,9.666559414354278,-9.666559414354278,0.009837655990624245,1.4765416538842995,0.464393939545941,-0.464393939545941,0.07670425852090335,5.726317451110172,0.03664069790291815,0.715811405556232,1777.6490808128192,2377.100861622818,50.58445242378931,630,50.68932012921559,2,6576.705536833222,200.0,-200.0,4.285693300597136,1.3760157093126517,0.43277706012815076,-0.43277706012815076,1.3327879356255268,15.397168010522263,KIC,MCMC,0.7633545045483464
10000044,K00044.02,,FALSE POSITIVE,FALSE POSITIVE,0.14387406008222012,1,0,0,0,1.5299179302893082,0.00015299179302893083,-0.00015299179302893083,6.333492992872472,0.31667464964362363,-0.31667464964362363,94634.46913506792,7570.757530805434,-7570.757530805434,0.27860673705364275,41.81630794007772,8.858815607929198,-8.858815607929198,0.3511398194272549,4.4690715467231605,0.02859602211160402,1.6361368162851673,2012.218275664984,3902.688021067752,5.284198411725754,915,5.0145828228792615,2,6576.705536833222,200.0,-200.0,4.285693300597136,1.3760157093126517,0.2915099405687041,-0.2915099405687041,1.3327879356255268,14.356738605019022,KIC,LS+MCMC,0.065714261082836
10000045,K00045.01,,CANDIDATE,CANDIDATE,0.8919698273374187,0,0,0,0,1.2676340135179738,0.0001267634013517974,-0.0001267634013517974,1.9504599022515867,0.09752299511257934,-0.09752299511257934,306.9998509148855,24.55998807319084,-24.55998807319084,0.015744951173012004,1.758659867725558,0.6509369011060437,-0.6509369011060437,0.21554991270419566,4.848275411303879,0.023086710807645034,0.944252899947511,1635.5731743639767,1703.504929629308,170.0411330341387,1104,178.18986007669727,2,5567.859588831456,200.0,-200.0,4.426838190523152,1.024023340886719,0.37902416061789546,-0.37902416061789546,,17.953662679091664,KIC,LS+MCMC,0.092729129350124
10000045,K00045.02,,FALSE POSITIVE,FALSE POSITIVE,0.11226871526289474,0,1,0,0,7.528566491123499,0.0007528566491123499,-0.0007528566491123499,2.0265591850189515,0.10132795925094758,-0.10132795925094758,444146.14461171156,35531.69156893693,-35531.69156893693,0.6417393486760555,71.68019930042226,23.814462478435033,-23.814462478435033,0.8283206732233995,15.900088933908368,0.07571367628520469,0.6895118540868767,903.1582291954427,158.38675186652208,8000.0,185,8088.2351618086295,2,5567.859588831456,80.0,-80.0,4.426838190523152,1.024023340886719,0.34021341551215245,-0.34021341551215245,1.0215952622764328,16.905139084410273,J-K,LS+MCMC,0.8090916904371493
10000046,K00046.01,,FALSE POSITIVE,FALSE POSITIVE,0.10162630574541213,0,1,0,0,28.690411428779484,0.0028690411428779487,-0.0028690411428779487,5.01081345051149,0.2505406725255745,-0.2505406725255745,390025.7559089489,31202.06047271591,-31202.06047271591,0.5892723813271792,91.91040156178424,15.604201464847542,-15.604201464847542,0.7121505599197488,30.707437832993026,0.20418620795920228,0.7168517054321425,624.3370620650085,36.169286746299804,8000.0,48,8870.101545304555,1,5348.91333751632,200.0,-200.0,4.267329344345275,1.4299402726463692,0.24276986845796356,-0.24276986845796356,1.3797045863864748,13.642432868599244,KIC,LS,0.18847639873270083
10000047,K00047.01,,CANDIDATE,CANDIDATE,0.8963539326845478,0,0,0,0,59.769380949990094,0.00597693809499901,-0.00597693809499901,6.471045403052179,0.323552270152609,-0.323552270152609,547.343443712703,43.78747549701624,-43.78747549701624,0.02120159722334003,2.23764940403259,0.6716431690391733,-0.6716431690391733,0.35971763022544445,65.83787665275946,0.29623305927824173,1.596929930121301,517.0648733979554,17.015457068566846,44.15026441438598,23,42.59723088873605,1,6486.457809751462,200.0,-200.0,4.453916970502836,0.9675931453388618,0.2904285744249279,-0.2904285744249279,0.9707860003062688,14.281393554599255,KIC,LS+MCMC,1.0130777470151824
10000048,K00048.01,Kepler-68 b,CONFIRMED,CANDIDATE,0.9902099636992239,0,0,0,0,3.3977335752037963,0.00033977335752037965,-0.00033977335752037965,1.9518871830932725,0.09759435915466363,-0.09759435915466363,940.8137741160631,75.26510192928505,-75.26510192928505,0.028643293865290794,2.8325406203118635,0.6541725345369059,-0.6541725345369059,0.6427411370796463,10.18760389172786,0.04294963565659327,1.57331991321066,1220.410038132178,528.0640030435937,318.2891055010245,412,345.2923957551728,1,6022.3563683727425,200.0,-200.0,4.485014272268498,0.9066141827460097,0.2093816743601595,-0.2093816743601595,,12.612208165269418,KIC,LS+MCMC,0.09961523758998003
